Discipline,Subfield,Methodology,Title,Abstract,URL,Source,clean_title,clean_abstract,clean_text,noun_ratio,verb_ratio,adj_ratio,adv_ratio,avg_sentence_length,ner_org,ner_gpe,ner_date,ner_person
Information Technology,User Support,Design and Development,Personalized home-care support for the elderly: a field experience with a social robot at home,"<jats:title>Abstract</jats:title><jats:p>Socially assistive robotics (SAR) is getting a lot of attention for its potential in assisting elderly users. However, for robotic assistive applications to be effective, they need to satisfy the particular needs of each user and be well perceived. For this purpose, a personalization based on user’s characteristics such as personality and cognitive profile, and their dynamic changes is a crucial factor. Moreover, most of the existing solutions rely on the availability of specific technological infrastructures, generally requiring high economic investment, and that cannot be easily placed in different environments. Personalization and adaptation of assistive robotics applications to different user’s characteristics and needs, and even to different technological environments, are still not fully addressed in real environments. In the present work, the results of the UPA4SAR project are presented. The project aimed at providing a social robotic system to deliver assistive tasks for home care of patients with mild cognitive impairment in a personalized and adaptive way. We introduce the general architecture of the system and the developed robotic behaviors. Personalization and dynamic adaptation of assistive tasks are realized using a service-oriented approach by taking into account both user’s characteristics and environmental dynamic conditions. Field experimentation of the project was carried out with 7 patients, using the robotic system autonomously running in their homes for a total of 118 days. Results showed a reliable functioning of the proposed robotic system, a generally positive reaction, and a good acceptability rate from patients.</jats:p>",https://doi.org/10.1007/s11257-022-09333-y,CrossRef,personalize homecare support elderly field experience social robot home,jatstitleabstractjatstitlejatspsocially assistive robotic sar get lot attention potential assist elderly user however robotic assistive application effective need satisfy particular need user well perceive purpose personalization base user characteristic personality cognitive profile dynamic change crucial factor moreover exist solution rely availability specific technological infrastructure generally require high economic investment easily place different environment personalization adaptation assistive robotic application different user characteristic need even different technological environment still fully address real environment present work result upasar project present project aim provide social robotic system deliver assistive task home care patient mild cognitive impairment personalized adaptive way introduce general architecture system develop robotic behavior personalization dynamic adaptation assistive task realize use serviceoriente approach take account user characteristic environmental dynamic condition field experimentation project carry patient use robotic system autonomously run home total day result show reliable functioning propose robotic system generally positive reaction good acceptability rate patientsjatsp,personalize homecare support elderly field experience social robot home jatstitleabstractjatstitlejatspsocially assistive robotic sar get lot attention potential assist elderly user however robotic assistive application effective need satisfy particular need user well perceive purpose personalization base user characteristic personality cognitive profile dynamic change crucial factor moreover exist solution rely availability specific technological infrastructure generally require high economic investment easily place different environment personalization adaptation assistive robotic application different user characteristic need even different technological environment still fully address real environment present work result upasar project present project aim provide social robotic system deliver assistive task home care patient mild cognitive impairment personalized adaptive way introduce general architecture system develop robotic behavior personalization dynamic adaptation assistive task realize use serviceoriente approach take account user characteristic environmental dynamic condition field experimentation project carry patient use robotic system autonomously run home total day result show reliable functioning propose robotic system generally positive reaction good acceptability rate patientsjatsp,0.4791666666666667,0.125,0.3194444444444444,0.0763888888888889,144.0,0.0,0.0,0.0,0.0
Information Technology,User Support,Design and Development,Using scaffolding to formalize digital coach support for low-literate learners,"<jats:title>Abstract</jats:title><jats:p>In this study, we attempt to specify the cognitive support behavior of a previously designed embodied conversational agent coach that provides learning support to low-literates. Three knowledge gaps are identified in the existing work: an incomplete specification of the behaviors that make up ‘support,’ an incomplete specification of how this support can be personalized, and unclear speech recognition rules. We use the socio-cognitive engineering method to update our foundation of knowledge with new online banking exercises, low-level scaffolding and user modeling theory, and speech recognition. We then refine the design of our coach agent by creating comprehensive cognitive support rules that adapt support based on learner needs (the ‘Generalized’ approach) and attune the coach’s support delay to user performance in previous exercises (the ‘Individualized’ approach). A prototype is evaluated in a 3-week within- and between-subjects experiment. Results show that the specified cognitive support is effective: Learners complete all exercises, interact meaningfully with the coach, and improve their online banking self-efficacy. Counter to hypotheses, the Individualized approach does not improve on the Generalized approach. Whether this indicates suboptimal operationalization or a deeper problem with the Individualized approach remains as future work.</jats:p>",https://doi.org/10.1007/s11257-020-09278-0,CrossRef,use scaffold formalize digital coach support lowliterate learner,jatstitleabstractjatstitlejatspin study attempt specify cognitive support behavior previously design embody conversational agent coach provide learn support lowliterate three knowledge gap identify exist work incomplete specification behavior make support incomplete specification support personalize unclear speech recognition rule use sociocognitive engineering method update foundation knowledge new online banking exercise lowlevel scaffolding user modeling theory speech recognition refine design coach agent create comprehensive cognitive support rule adapt support base learner need generalized approach attune coach support delay user performance previous exercise individualized approach prototype evaluate week within betweensubject experiment result show specify cognitive support effective learner complete exercise interact meaningfully coach improve online banking selfefficacy counter hypothesis individualized approach improve generalized approach whether indicate suboptimal operationalization deep problem individualized approach remain future workjatsp,use scaffold formalize digital coach support lowliterate learner jatstitleabstractjatstitlejatspin study attempt specify cognitive support behavior previously design embody conversational agent coach provide learn support lowliterate three knowledge gap identify exist work incomplete specification behavior make support incomplete specification support personalize unclear speech recognition rule use sociocognitive engineering method update foundation knowledge new online banking exercise lowlevel scaffolding user modeling theory speech recognition refine design coach agent create comprehensive cognitive support rule adapt support base learner need generalized approach attune coach support delay user performance previous exercise individualized approach prototype evaluate week within betweensubject experiment result show specify cognitive support effective learner complete exercise interact meaningfully coach improve online banking selfefficacy counter hypothesis individualized approach improve generalized approach whether indicate suboptimal operationalization deep problem individualized approach remain future workjatsp,0.5083333333333333,0.2,0.2,0.016666666666666666,120.0,1.0,0.0,1.0,0.0
Information Technology,User Support,Design and Development,“Tell Me Why”: using natural language justifications in a recipe recommender system to support healthier food choices,"<jats:title>Abstract</jats:title><jats:p>Users of online recipe websites tend to prefer unhealthy foods. Their popularity undermines the healthiness of traditional food recommender systems, as many users lack nutritional knowledge to make informed food decisions. Moreover, the presented information is often unrelated to nutrition or difficult to understand. To alleviate this, we present a methodology to generate natural language justifications that emphasize the nutritional content, health risks, or benefits of recommended recipes. Our framework takes a user and two recipes as input and produces an automatically generated natural language justification as output, based on the user’s characteristics and the recipes’ features, following a knowledge-based recommendation approach. We evaluated our methodology in two crowdsourcing studies. In Study 1 (<jats:inline-formula><jats:alternatives><jats:tex-math>$$N=502$$</jats:tex-math><mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:mrow>
                    <mml:mi>N</mml:mi>
                    <mml:mo>=</mml:mo>
                    <mml:mn>502</mml:mn>
                  </mml:mrow>
                </mml:math></jats:alternatives></jats:inline-formula>), we compared user food choices for two personalized recommendation approaches, based on either a (1) single-style justification or (2) comparative justification was shown, using a no justification baseline. The recommendations were either popularity-based or health-aware, the latter based on the health and nutritional needs of the user. We found that comparative justification styles were effective in supporting choices for our health-aware recommendations, confirming the impact of our methodology on food choices. In Study 2 (<jats:inline-formula><jats:alternatives><jats:tex-math>$$N=504$$</jats:tex-math><mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"">
                  <mml:mrow>
                    <mml:mi>N</mml:mi>
                    <mml:mo>=</mml:mo>
                    <mml:mn>504</mml:mn>
                  </mml:mrow>
                </mml:math></jats:alternatives></jats:inline-formula>), we used the same methodology to compare the effectiveness of eight different comparative justification strategies. We presented pairs of recipes twice to users: once <jats:italic>without</jats:italic> and once <jats:italic>with</jats:italic> a pairwise justification. Results indicated that justifications led to significantly healthier choices for first course meals, while strategies that compared food features and emphasized health risks, benefits, and a user’s lifestyle were most effective, catering to health-related choice motivations.
</jats:p>",https://doi.org/10.1007/s11257-023-09377-8,CrossRef,tell use natural language justification recipe recommender system support healthy food choice,jatstitleabstractjatstitlejatspuser online recipe website tend prefer unhealthy food popularity undermine healthiness traditional food recommender system many user lack nutritional knowledge make informed food decision moreover present information often unrelated nutrition difficult understand alleviate present methodology generate natural language justification emphasize nutritional content health risk benefit recommend recipe framework take user two recipe input produce automatically generate natural language justification output base user characteristic recipe feature follow knowledgebase recommendation approach evaluate methodology two crowdsource study study jatsinlineformulajatsalternativesjatstexmathnjatstexmathmmlmath xmlnsmmlhttpwwwworgmathmathml mmlmrow mmlminmmlmi mmlmommlmo mmlmnmmlmn mmlmrow mmlmathjatsalternativesjatsinlineformula compare user food choice two personalize recommendation approach base either singlestyle justification comparative justification show use justification baseline recommendation either popularitybase healthaware latter base health nutritional need user find comparative justification style effective support choice healthaware recommendation confirm impact methodology food choice study jatsinlineformulajatsalternativesjatstexmathnjatstexmathmmlmath xmlnsmmlhttpwwwworgmathmathml mmlmrow mmlminmmlmi mmlmommlmo mmlmnmmlmn mmlmrow mmlmathjatsalternativesjatsinlineformula use methodology compare effectiveness eight different comparative justification strategy present pair recipe twice user jatsitalicwithoutjatsitalic jatsitalicwithjatsitalic pairwise justification result indicate justification lead significantly healthy choice first course meal strategy compare food feature emphasize health risk benefit user lifestyle effective catering healthrelate choice motivation jatsp,tell use natural language justification recipe recommender system support healthy food choice jatstitleabstractjatstitlejatspuser online recipe website tend prefer unhealthy food popularity undermine healthiness traditional food recommender system many user lack nutritional knowledge make informed food decision moreover present information often unrelated nutrition difficult understand alleviate present methodology generate natural language justification emphasize nutritional content health risk benefit recommend recipe framework take user two recipe input produce automatically generate natural language justification output base user characteristic recipe feature follow knowledgebase recommendation approach evaluate methodology two crowdsource study study jatsinlineformulajatsalternativesjatstexmathnjatstexmathmmlmath xmlnsmmlhttpwwwworgmathmathml mmlmrow mmlminmmlmi mmlmommlmo mmlmnmmlmn mmlmrow mmlmathjatsalternativesjatsinlineformula compare user food choice two personalize recommendation approach base either singlestyle justification comparative justification show use justification baseline recommendation either popularitybase healthaware latter base health nutritional need user find comparative justification style effective support choice healthaware recommendation confirm impact methodology food choice study jatsinlineformulajatsalternativesjatstexmathnjatstexmathmmlmath xmlnsmmlhttpwwwworgmathmathml mmlmrow mmlminmmlmi mmlmommlmo mmlmnmmlmn mmlmrow mmlmathjatsalternativesjatsinlineformula use methodology compare effectiveness eight different comparative justification strategy present pair recipe twice user jatsitalicwithoutjatsitalic jatsitalicwithjatsitalic pairwise justification result indicate justification lead significantly healthy choice first course meal strategy compare food feature emphasize health risk benefit user lifestyle effective catering healthrelate choice motivation jatsp,0.5730337078651685,0.1348314606741573,0.1404494382022472,0.028089887640449437,35.6,2.0,2.0,0.0,1.0
Information Technology,User Support,Design and Development,AI-Driven Customer Support: Transforming User Experience and Operational Efficiency,"<jats:p>The integration of artificial intelligence in customer support operations represents a transformative shift in how organizations deliver service and manage customer relationships. This comprehensive article examines how AI technologies, particularly Large Language Models, Case Deflection Systems, and Predictive Suggestion Systems, are revolutionizing traditional support paradigms. The article investigates the impact of AI implementation across multiple dimensions, including operational efficiency, customer satisfaction, cost optimization, and service quality. Through empirical evidence and case studies, this article demonstrates how AI-driven support solutions address traditional challenges while creating new opportunities for enhanced customer engagement. The findings reveal significant improvements in areas such as response time, accuracy, self-service capabilities, and agent productivity, while highlighting the importance of structured implementation approaches and ongoing optimization strategies.</jats:p>",https://doi.org/10.71097/ijsat.v16.i1.2600,CrossRef,aidriven customer support transform user experience operational efficiency,jatspthe integration artificial intelligence customer support operation represent transformative shift organization deliver service manage customer relationship comprehensive article examine technology particularly large language model case deflection system predictive suggestion system revolutionize traditional support paradigm article investigate impact implementation across multiple dimension include operational efficiency customer satisfaction cost optimization service quality empirical evidence case study article demonstrate aidriven support solution address traditional challenge create new opportunity enhanced customer engagement finding reveal significant improvement area response time accuracy selfservice capability agent productivity highlight importance structured implementation approach ongoing optimization strategiesjatsp,aidriven customer support transform user experience operational efficiency jatspthe integration artificial intelligence customer support operation represent transformative shift organization deliver service manage customer relationship comprehensive article examine technology particularly large language model case deflection system predictive suggestion system revolutionize traditional support paradigm article investigate impact implementation across multiple dimension include operational efficiency customer satisfaction cost optimization service quality empirical evidence case study article demonstrate aidriven support solution address traditional challenge create new opportunity enhanced customer engagement finding reveal significant improvement area response time accuracy selfservice capability agent productivity highlight importance structured implementation approach ongoing optimization strategiesjatsp,0.6704545454545454,0.13636363636363635,0.14772727272727273,0.011363636363636364,88.0,0.0,0.0,0.0,0.0
Information Technology,User Support,Theoretical / Conceptual,Conceptual framework of intelligent decision support based on user digital life traces and ontology-based user categorisation,"<jats:title>Abstract</jats:title>
               <jats:p>The paper presents conceptual framework and information model of intelligent decision support based on traces of user digital lives and ontology-based user categorisation. The conceptual framework defines components that provide information revealed from the traces of user digital lives, generalize this information, and make ontology inference. The information model defines information flows between the components of the conceptual framework. The novelties of this research are grouping users with common preferences and decision making behaviours based on the user digital traces, and context-sensitive ontology-based categorization of users into the user groups.</jats:p>",https://doi.org/10.1088/1742-6596/1801/1/012005,CrossRef,conceptual framework intelligent decision support base user digital life trace ontologybase user categorisation,jatstitleabstractjatstitle jatspthe paper present conceptual framework information model intelligent decision support base trace user digital life ontologybase user categorisation conceptual framework define component provide information reveal trace user digital life generalize information make ontology inference information model define information flow component conceptual framework novelty research group user common preference decision making behaviour base user digital trace contextsensitive ontologybased categorization user user groupsjatsp,conceptual framework intelligent decision support base user digital life trace ontologybase user categorisation jatstitleabstractjatstitle jatspthe paper present conceptual framework information model intelligent decision support base trace user digital life ontologybase user categorisation conceptual framework define component provide information reveal trace user digital life generalize information make ontology inference information model define information flow component conceptual framework novelty research group user common preference decision making behaviour base user digital trace contextsensitive ontologybased categorization user user groupsjatsp,0.6774193548387096,0.11290322580645161,0.12903225806451613,0.0,62.0,0.0,0.0,0.0,0.0
Information Technology,User Support,Theoretical / Conceptual,Making Order in User Experience Research to Support Its Application in Design and Beyond,"<jats:p>The term User Experience (UX) was introduced to define the dynamics of the human-product interaction, and it was thought that design would have been a main recipient of UX research. However, it can be claimed that the outcomes of UX studies were not seamlessly transferred into design research and practice. Among the possible reasons, this paper addresses the fragmentary knowledge ascribable to the field of UX. The authors reviewed the literature analyzing the conceptual contributions that interpret UX, proposing definitions and/or a theoretical framework. This allowed the authors to provide an overview of recurring elements of UX, highlighting their relationships and affecting factors. This research aims to clarify the overall understanding of UX, along with its key components (the user, interaction, the system, and context) and dimensions (ergonomic, affective, and the cognitive experiences). The authors built a semantic construction inspired by the structure of a grammatical sentence to highlight the relationship between those components. Therefore, UX is defined by a subject/user who performs an action-interaction towards an object-system. A complement-context better defines the condition(s) where the action-interaction takes place. This work is expected to lay the foundations for the understanding of approaches and methods employed in UX studies, especially in design.</jats:p>",https://doi.org/10.3390/app11156981,CrossRef,make order user experience research support application design beyond,jatspthe term user experience introduce define dynamic humanproduct interaction think design would main recipient research however claim outcome study seamlessly transfer design research practice among possible reason paper address fragmentary knowledge ascribable field author review literature analyze conceptual contribution interpret propose definition andor theoretical framework allow author provide overview recur element highlight relationship affect factor research aim clarify overall understanding along key component user interaction system context dimension ergonomic affective cognitive experience author build semantic construction inspire structure grammatical sentence highlight relationship component therefore define subjectuser perform actioninteraction towards objectsystem complementcontext well define condition actioninteraction take place work expect lay foundation understanding approach method employ study especially designjatsp,make order user experience research support application design beyond jatspthe term user experience introduce define dynamic humanproduct interaction think design would main recipient research however claim outcome study seamlessly transfer design research practice among possible reason paper address fragmentary knowledge ascribable field author review literature analyze conceptual contribution interpret propose definition andor theoretical framework allow author provide overview recur element highlight relationship affect factor research aim clarify overall understanding along key component user interaction system context dimension ergonomic affective cognitive experience author build semantic construction inspire structure grammatical sentence highlight relationship component therefore define subjectuser perform actioninteraction towards objectsystem complementcontext well define condition actioninteraction take place work expect lay foundation understanding approach method employ study especially designjatsp,0.5740740740740741,0.16666666666666666,0.1388888888888889,0.046296296296296294,108.0,0.0,0.0,0.0,0.0
Information Technology,User Support,Theoretical / Conceptual,User-Centered Evaluation Framework to Support the Interaction Design for Augmented Reality Applications,"<jats:p>The advancement of Augmented Reality (AR) technology has been remarkable, enabling the augmentation of user perception with timely information. This progress holds great promise in the field of interaction design. However, the mere advancement of technology is not enough to ensure widespread adoption. The user dimension has been somewhat overlooked in AR research due to a lack of attention to user motivations, needs, usability, and perceived value. The critical aspects of AR technology tend to be overshadowed by the technology itself. To ensure appropriate future assessments, it is necessary to thoroughly examine and categorize all the methods used for AR technology validation. By identifying and classifying these evaluation methods, researchers and practitioners will be better equipped to develop and validate new AR techniques and applications. Therefore, comprehensive and systematic evaluations are critical to the advancement and sustainability of AR technology. This paper presents a theoretical framework derived from a cluster analysis of the most efficient evaluation methods for AR extracted from 399 papers. Evaluation methods were clustered according to the application domains and the human–computer interaction aspects to be investigated. This framework should facilitate rapid development cycles prioritizing user requirements, ultimately leading to groundbreaking interaction methods accessible to a broader audience beyond research and development centers.</jats:p>",https://doi.org/10.3390/mti8050041,CrossRef,usercentered evaluation framework support interaction design augmented reality application,jatspthe advancement augmented reality technology remarkable enable augmentation user perception timely information progress hold great promise field interaction design however mere advancement technology enough ensure widespread adoption user dimension somewhat overlook research due lack attention user motivation need usability perceive value critical aspect technology tend overshadow technology ensure appropriate future assessment necessary thoroughly examine categorize method use technology validation identify classify evaluation method researcher practitioner well equip develop validate new technique application therefore comprehensive systematic evaluation critical advancement sustainability technology paper present theoretical framework derive cluster analysis efficient evaluation method extract paper evaluation method cluster accord application domain human computer interaction aspect investigate framework facilitate rapid development cycle prioritize user requirement ultimately lead groundbreake interaction method accessible broad audience beyond research development centersjatsp,usercentered evaluation framework support interaction design augmented reality application jatspthe advancement augmented reality technology remarkable enable augmentation user perception timely information progress hold great promise field interaction design however mere advancement technology enough ensure widespread adoption user dimension somewhat overlook research due lack attention user motivation need usability perceive value critical aspect technology tend overshadow technology ensure appropriate future assessment necessary thoroughly examine categorize method use technology validation identify classify evaluation method researcher practitioner well equip develop validate new technique application therefore comprehensive systematic evaluation critical advancement sustainability technology paper present theoretical framework derive cluster analysis efficient evaluation method extract paper evaluation method cluster accord application domain human computer interaction aspect investigate framework facilitate rapid development cycle prioritize user requirement ultimately lead groundbreake interaction method accessible broad audience beyond research development centersjatsp,0.6016260162601627,0.10569105691056911,0.2032520325203252,0.04878048780487805,123.0,1.0,0.0,0.0,0.0
Information Technology,User Support,Theoretical / Conceptual,Geosensors to Support Crop Production: Current Applications and User Requirements,"<jats:p>Sensor technology, which benefits from high temporal measuring resolution, real-time data transfer and high spatial resolution of sensor data that shows in-field variations, has the potential to provide added value for crop production. The present paper explores how sensors and sensor networks have been utilised in the crop production process and what their added-value and the main bottlenecks are from the perspective of users. The focus is on sensor based applications and on requirements that users pose for them. Literature and two use cases were reviewed and applications were classified according to the crop production process: sensing of growth conditions, fertilising, irrigation, plant protection, harvesting and fleet control. The potential of sensor technology was widely acknowledged along the crop production chain. Users of the sensors require easy-to-use and reliable applications that are actionable in crop production at reasonable costs. The challenges are to develop sensor technology, data interoperability and management tools as well as data and measurement services in a way that requirements can be met, and potential benefits and added value can be realized in the farms in terms of higher yields, improved quality of yields, decreased input costs and production risks, and less work time and load.</jats:p>",https://doi.org/10.3390/s110706656,CrossRef,geosensor support crop production current application user requirement,jatspsensor technology benefit high temporal measuring resolution realtime data transfer high spatial resolution sensor datum show infield variation potential provide add value crop production present paper explore sensor sensor network utilise crop production process addedvalue main bottleneck perspective user focus sensor base application requirement user pose literature two use case review application classify accord crop production process sensing growth condition fertilise irrigation plant protection harvesting fleet control potential sensor technology widely acknowledge along crop production chain user sensor require easytouse reliable application actionable crop production reasonable cost challenge develop sensor technology datum interoperability management tool well datum measurement service way requirement meet potential benefit add value realize farm term high yield improve quality yield decrease input cost production risk less work time loadjatsp,geosensor support crop production current application user requirement jatspsensor technology benefit high temporal measuring resolution realtime data transfer high spatial resolution sensor datum show infield variation potential provide add value crop production present paper explore sensor sensor network utilise crop production process addedvalue main bottleneck perspective user focus sensor base application requirement user pose literature two use case review application classify accord crop production process sensing growth condition fertilise irrigation plant protection harvesting fleet control potential sensor technology widely acknowledge along crop production chain user sensor require easytouse reliable application actionable crop production reasonable cost challenge develop sensor technology datum interoperability management tool well datum measurement service way requirement meet potential benefit add value realize farm term high yield improve quality yield decrease input cost production risk less work time loadjatsp,0.6747967479674797,0.13821138211382114,0.10569105691056911,0.008130081300813009,123.0,1.0,0.0,0.0,0.0
Information Technology,User Support,Theoretical / Conceptual,Transfer climate in end‐user computing,"<jats:sec><jats:title content-type=""abstract-heading"">Purpose</jats:title><jats:p>Although end‐user computing (EUC) training has received significant attention among academics and practitioners, the effective transfer of trained EUC skills is a relatively neglected issue. Analysis of factors affecting the EUC transfer process will aid in understanding and improving training transfer. Hence, the purpose of this paper is to underscore key trainee characteristics and facets of the work environment that influence EUC training transfer.</jats:p></jats:sec><jats:sec><jats:title content-type=""abstract-heading"">Design/methodology/approach</jats:title><jats:p>The theoretical framework includes prior computer experience, computer anxiety, computer self‐efficacy, pre‐training motivation and perceived job utility as significant trainee factors influencing the EUC transfer process. In addition, the model includes supervisory support as an important constituent of the EUC transfer process.</jats:p></jats:sec><jats:sec><jats:title content-type=""abstract-heading"">Findings</jats:title><jats:p>The model highlights the mediating roles of computer self‐efficacy and pre‐training motivation in predicting motivation to transfer. In addition, it points out that several factors work simultaneously to influence motivation to transfer EUC training.</jats:p></jats:sec><jats:sec><jats:title content-type=""abstract-heading"">Practical implications</jats:title><jats:p>Supervisory support in the pre‐ and post‐training environment is extremely crucial in determining EUC training success. Specifically, supervisors should be able to communicate to employees the purpose and importance of training, the relevance of computer training to their jobs and the outcomes expected.</jats:p></jats:sec><jats:sec><jats:title content-type=""abstract-heading"">Originality/value</jats:title><jats:p>This paper contributes to the literature by emphasizing the importance of supervisory support and individual characteristics in predicting motivation to transfer.</jats:p></jats:sec>",https://doi.org/10.1108/09727980910972181,CrossRef,transfer climate computing,jatssecjatstitle contenttypeabstractheadingpurposejatstitlejatspalthough computing euc training receive significant attention among academic practitioner effective transfer train euc skill relatively neglect issue analysis factor affect euc transfer process aid understanding improve training transfer hence purpose paper underscore key trainee characteristic facet work environment influence euc training transferjatspjatssecjatssecjatstitle contenttypeabstractheadingdesignmethodologyapproachjatstitlejatspthe theoretical framework include prior computer experience computer anxiety computer motivation perceive job utility significant trainee factor influence euc transfer process addition model include supervisory support important constituent euc transfer processjatspjatssecjatssecjatstitle contenttypeabstractheadingfindingsjatstitlejatspthe model highlight mediating role computer motivation predict motivation transfer addition point several factor work simultaneously influence motivation transfer euc trainingjatspjatssecjatssecjatstitle contenttypeabstractheadingpractical implicationsjatstitlejatspsupervisory support environment extremely crucial determine euc training success specifically supervisor able communicate employee purpose importance train relevance computer training job outcome expectedjatspjatssecjatssecjatstitle contenttypeabstractheadingoriginalityvaluejatstitlejatspthis paper contribute literature emphasize importance supervisory support individual characteristic predict motivation transferjatspjatssec,transfer climate computing jatssecjatstitle contenttypeabstractheadingpurposejatstitlejatspalthough computing euc training receive significant attention among academic practitioner effective transfer train euc skill relatively neglect issue analysis factor affect euc transfer process aid understanding improve training transfer hence purpose paper underscore key trainee characteristic facet work environment influence euc training transferjatspjatssecjatssecjatstitle contenttypeabstractheadingdesignmethodologyapproachjatstitlejatspthe theoretical framework include prior computer experience computer anxiety computer motivation perceive job utility significant trainee factor influence euc transfer process addition model include supervisory support important constituent euc transfer processjatspjatssecjatssecjatstitle contenttypeabstractheadingfindingsjatstitlejatspthe model highlight mediating role computer motivation predict motivation transfer addition point several factor work simultaneously influence motivation transfer euc trainingjatspjatssecjatssecjatstitle contenttypeabstractheadingpractical implicationsjatstitlejatspsupervisory support environment extremely crucial determine euc training success specifically supervisor able communicate employee purpose importance train relevance computer training job outcome expectedjatspjatssecjatssecjatstitle contenttypeabstractheadingoriginalityvaluejatstitlejatspthis paper contribute literature emphasize importance supervisory support individual characteristic predict motivation transferjatspjatssec,0.5789473684210527,0.11278195488721804,0.15037593984962405,0.03759398496240601,133.0,0.0,0.0,0.0,0.0
Computer Engineering,Hardware Systems,Quantitative,"Transformers for Secure Hardware Systems: Applications, Challenges, and
  Outlook","The rise of hardware-level security threats, such as side-channel attacks,
hardware Trojans, and firmware vulnerabilities, demands advanced detection
mechanisms that are more intelligent and adaptive. Traditional methods often
fall short in addressing the complexity and evasiveness of modern attacks,
driving increased interest in machine learning-based solutions. Among these,
Transformer models, widely recognized for their success in natural language
processing and computer vision, have gained traction in the security domain due
to their ability to model complex dependencies, offering enhanced capabilities
in identifying vulnerabilities, detecting anomalies, and reinforcing system
integrity. This survey provides a comprehensive review of recent advancements
on the use of Transformers in hardware security, examining their application
across key areas such as side-channel analysis, hardware Trojan detection,
vulnerability classification, device fingerprinting, and firmware security.
Furthermore, we discuss the practical challenges of applying Transformers to
secure hardware systems, and highlight opportunities and future research
directions that position them as a foundation for next-generation
hardware-assisted security. These insights pave the way for deeper integration
of AI-driven techniques into hardware security frameworks, enabling more
resilient and intelligent defenses.",http://arxiv.org/abs/2505.22605v1,arXiv,transformer secure hardware system application challenge outlook,rise hardwarelevel security threat sidechannel attack hardware trojan firmware vulnerability demand advanced detection mechanism intelligent adaptive traditional method often fall short address complexity evasiveness modern attack drive increase interest machine learningbase solution among transformer model widely recognize success natural language processing computer vision gain traction security domain due ability model complex dependency offer enhanced capability identify vulnerability detect anomaly reinforce system integrity survey provide comprehensive review recent advancement use transformer hardware security examine application across key area sidechannel analysis hardware trojan detection vulnerability classification device fingerprinting firmware security furthermore discuss practical challenge apply transformer secure hardware system highlight opportunity future research direction position foundation nextgeneration hardwareassiste security insight pave way deep integration aidriven technique hardware security framework enable resilient intelligent defense,transformer secure hardware system application challenge outlook rise hardwarelevel security threat sidechannel attack hardware trojan firmware vulnerability demand advanced detection mechanism intelligent adaptive traditional method often fall short address complexity evasiveness modern attack drive increase interest machine learningbase solution among transformer model widely recognize success natural language processing computer vision gain traction security domain due ability model complex dependency offer enhanced capability identify vulnerability detect anomaly reinforce system integrity survey provide comprehensive review recent advancement use transformer hardware security examine application across key area sidechannel analysis hardware trojan detection vulnerability classification device fingerprinting firmware security furthermore discuss practical challenge apply transformer secure hardware system highlight opportunity future research direction position foundation nextgeneration hardwareassiste security insight pave way deep integration aidriven technique hardware security framework enable resilient intelligent defense,0.6528925619834711,0.10743801652892562,0.1487603305785124,0.024793388429752067,121.0,0.0,0.0,0.0,0.0
Computer Engineering,Hardware Systems,Quantitative,Information Flow Coverage Metrics for Hardware Security Verification,"Security graphs model attacks, defenses, mitigations, and vulnerabilities on
computer networks and systems. With proper attributes, they provide security
metrics using standard graph algorithms. A hyperflow graph is a
register-transfer level (RTL) hardware security graph that facilitates security
verification. A hyperflow graph models information flows and is annotated with
attributes that allow security metrics to measure flow paths, flow conditions,
and flow rates. Hyperflow graphs enable the understanding of hardware
vulnerabilities related to confidentiality, integrity, and availability, as
shown on the OpenTitan hardware root of trust under several threat models.",http://arxiv.org/abs/2304.08263v1,arXiv,information flow coverage metric hardware security verification,security graph model attack defense mitigation vulnerability computer network system proper attribute provide security metric use standard graph algorithm hyperflow graph registertransfer level rtl hardware security graph facilitate security verification hyperflow graph model information flow annotate attribute allow security metric measure flow path flow condition flow rate hyperflow graph enable understanding hardware vulnerability relate confidentiality integrity availability show opentitan hardware root trust several threat model,information flow coverage metric hardware security verification security graph model attack defense mitigation vulnerability computer network system proper attribute provide security metric use standard graph algorithm hyperflow graph registertransfer level rtl hardware security graph facilitate security verification hyperflow graph model information flow annotate attribute allow security metric measure flow path flow condition flow rate hyperflow graph enable understanding hardware vulnerability relate confidentiality integrity availability show opentitan hardware root trust several threat model,0.7384615384615385,0.1076923076923077,0.12307692307692308,0.0,65.0,0.0,0.0,0.0,0.0
